Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","624","Guinea-Bissau","5112","Stocks","02151","Chickens","2024","2024","1000 An","2117","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02123","Goats","2024","2024","An","830966","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02131","Horses","2024","2024","An","2406","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02122","Sheep","2024","2024","An","472038","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02140","Swine / pigs","2024","2024","An","434193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02132","Asses","2024","2024","An","967","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5114","Stocks","02196","Bees","2024","2024","No","4352","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02111","Cattle","2024","2024","An","98851","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5112","Stocks","02151","Chickens","2024","2024","1000 An","41500","E","Estimated value",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02123","Goats","2024","2024","An","82529","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02131","Horses","2024","2024","An","2340","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02133","Mules and hinnies","2024","2024","An","144","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02122","Sheep","2024","2024","An","132162","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02140","Swine / pigs","2024","2024","An","9566","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02132","Asses","2024","2024","An","160213","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5114","Stocks","02196","Bees","2024","2024","No","27470","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02111","Cattle","2024","2024","An","1524965","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02151","Chickens","2024","2024","1000 An","5977","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02154","Ducks","2024","2024","1000 An","342","E","Estimated value",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02153","Geese","2024","2024","1000 An","40","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02123","Goats","2024","2024","An","1846861","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02131","Horses","2024","2024","An","504950","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02133","Mules and hinnies","2024","2024","An","150015","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02122","Sheep","2024","2024","An","311123","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02140","Swine / pigs","2024","2024","An","1024619","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02152","Turkeys","2024","2024","1000 An","194","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02132","Asses","2024","2024","An","23483","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5114","Stocks","02196","Bees","2024","2024","No","8482","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02111","Cattle","2024","2024","An","2900458","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5112","Stocks","02151","Chickens","2024","2024","1000 An","49036","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02123","Goats","2024","2024","An","24684","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02131","Horses","2024","2024","An","182378","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02133","Mules and hinnies","2024","2024","An","70215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02122","Sheep","2024","2024","An","16971","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02140","Swine / pigs","2024","2024","An","453773","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02132","Asses","2024","2024","An","2900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02112","Buffalo","2024","2024","An","8900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02111","Cattle","2024","2024","An","869900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02151","Chickens","2024","2024","1000 An","28733","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02154","Ducks","2024","2024","1000 An","4214","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02153","Geese","2024","2024","1000 An","628","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02123","Goats","2024","2024","An","31300","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02131","Horses","2024","2024","An","40000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02122","Sheep","2024","2024","An","846800","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02140","Swine / pigs","2024","2024","An","2802400","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02152","Turkeys","2024","2024","1000 An","1998","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02111","Cattle","2024","2024","An","76902","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5112","Stocks","02151","Chickens","2024","2024","1000 An","230","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02123","Goats","2024","2024","An","1888","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02131","Horses","2024","2024","An","50000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","0","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02122","Sheep","2024","2024","An","345440","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02140","Swine / pigs","2024","2024","An","26000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5112","Stocks","02152","Turkeys","2024","2024","1000 An","31","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02132","Asses","2024","2024","An","51608","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5114","Stocks","02196","Bees","2024","2024","No","12649433","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02112","Buffalo","2024","2024","An","112377516","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02111","Cattle","2024","2024","An","194753479","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5112","Stocks","02151","Chickens","2024","2024","1000 An","852885","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5112","Stocks","02154","Ducks","2024","2024","1000 An","33633","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02123","Goats","2024","2024","An","210632609","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02131","Horses","2024","2024","An","174515","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02133","Mules and hinnies","2024","2024","An","92700","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02122","Sheep","2024","2024","An","114623765","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5111","Stocks","02140","Swine / pigs","2024","2024","An","8299528","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","360","Indonesia","5111","Stocks","02112","Buffalo","2024","2024","An","1100000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5111","Stocks","02111","Cattle","2024","2024","An","18065156","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","360","Indonesia","5112","Stocks","02151","Chickens","2024","2024","1000 An","3709617","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5112","Stocks","02154","Ducks","2024","2024","1000 An","43550","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5111","Stocks","02123","Goats","2024","2024","An","18851413","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","360","Indonesia","5111","Stocks","02131","Horses","2024","2024","An","350930","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","360","Indonesia","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","300","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5111","Stocks","02122","Sheep","2024","2024","An","15137290","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","360","Indonesia","5111","Stocks","02140","Swine / pigs","2024","2024","An","5767595","I","Value imputed by a receiving agency",""
